ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI
251399,2020,Submitted Data,62706.0,507.5,8.1,1,2.0,23,1664651.4,4664039.9,,,,100.9,152.4,110.5,162.5
172298,2020,Submitted Data,139200.0,437.3,3.6,1,4.0,99,1595939.1,3543598.9,,,,42.8,68.2,44.8,70.6
159411,2020,Submitted Data,810159.0,4566.4,6.4,1,2.5,60,15394169.5,40738355.7,,,,78.3,119.7,81.6,123.4
103310,2020,Submitted Data,583000.0,4037.0,6.9,10,3.0,69,11024196.2,43612026.6,,,,93.7,131.5,98.2,135.9
119552,2020,Submitted Data,63407.0,1828.1,28.8,1,2.0,47,10120207.2,4681600.1,,,,233.4,524.4,236.2,525.8
254023,2020,Submitted Data,104076.0,555.0,5.3,1,3.5,71,1797881.7,5165909.8,,,,66.9,100.5,70.1,103.5
160293,2020,Submitted Data,1210471.0,4848.9,4.6,1,4.0,88,21300474.5,28702301.1,,,,47.9,86.1,50.1,88.7
173870,2020,Submitted Data,80500.0,425.3,5.3,1,4.0,92,1221577.8,4417955.7,,,,70.1,100.1,76.6,107.0
241892,2020,Submitted Data,620690.0,2713.0,5.4,1,4.0,83,10359889.6,20637320.7,,,,61.1,100.0,63.9,102.5
103656,2020,Submitted Data,4259185.0,20933.1,5.1,1,,,97554926.2,76248400.9,,31458239.1,,49.7,92.4,51.3,94.1
175817,2020,Submitted Data,87000.0,496.3,5.7,1,4.0,,2321091.5,2523139.2,,,,55.7,105.2,,
250154,2020,Exempt,184535.0,,,,,,,,,,,,,,
252301,2020,Submitted Data,122864.0,431.0,5.1,1,4.0,86,1939674.2,2415054.0,,,,51.8,94.8,52.7,94.8
255020,2020,Submitted Data,140429.0,1541.4,12.0,1,4.0,62,7992883.7,5534244.1,,,,105.3,219.5,107.9,222.2
103816,2020,Submitted Data,1881319.0,18346.7,9.8,1,4.0,75,84953984.2,41766636.5,,38836417.4,,88.5,169.5,90.0,172.8
252024,2020,Submitted Data,150000.0,339.3,6.5,1,4.0,69,1052673.7,3295800.0,,,,83.0,122.3,87.4,126.9
104635,2020,Not Submitted,65128.0,,,,0.0,,,,,,,,,,
126126,2020,Submitted Data,104000.0,1584.7,29.3,,3.0,46,8478849.5,4921832.6,,,,248.2,535.3,251.9,539.2
173724,2020,Submitted Data,164408.0,954.2,5.8,1,4.0,,2736847.9,9923134.1,,,,77.0,110.0,83.3,116.6
182200,2020,Submitted Data,238232.0,1510.4,6.3,1,3.0,,7953976.5,5065255.2,,,,54.6,115.8,56.7,120.3
114252,2020,Submitted Data,81250.0,469.8,6.5,1,4.0,82,1562423.1,4253795.9,,,,80.8,122.8,84.4,125.5
132904,2020,Submitted Data,91200.0,351.7,3.9,1,4.0,95,1358753.0,2628173.3,,,,43.7,72.0,,
147625,2020,Submitted Data,288535.0,1103.5,5.0,1,4.0,92,4263649.0,8248096.4,,,,56.5,93.1,58.3,94.9
256490,2020,Submitted Data,93960.0,477.4,5.4,3,3.0,63,1413403.9,4834511.6,,,,71.0,102.7,73.8,105.0
251563,2020,Submitted Data,84116.0,287.9,3.4,1,4.0,91,1010908.5,2449380.0,,,,41.1,64.2,43.9,67.1
157152,2020,Submitted Data,314000.0,1314.6,4.7,1,4.0,97,4911168.0,10320226.1,,,,54.2,87.5,56.5,89.6
101776,2020,Submitted Data,2295495.0,13218.8,6.5,1,4.0,93,50754797.4,99737806.5,,,,74.4,122.0,76.9,124.7
251544,2020,Submitted Data,110691.0,655.8,5.9,1,3.5,54,2671453.5,4498029.7,,,,64.8,110.2,67.6,113.9
175365,2020,Submitted Data,51170.0,484.0,9.5,1,4.0,,3099699.9,3468.0,,,,60.6,169.7,60.6,169.7
105339,2020,Not Submitted,102580.0,,,,0.0,,,,,,,,,,
251447,2020,Submitted Data,68005.0,521.8,7.7,1,2.0,30,2688278.2,1924759.9,,,,67.8,140.4,72.7,149.0
244600,2020,Submitted Data,809005.0,4678.0,7.2,1,2.5,53,19985281.4,29349962.5,,,,75.7,133.2,79.7,138.6
251607,2020,Submitted Data,108716.0,743.8,6.8,1,3.0,45,2960821.7,5304000.2,,,,76.0,127.5,82.3,137.0
120931,2020,Submitted Data,56109.0,73.4,1.3,1,4.0,,470015.0,,,,,8.4,23.5,8.4,23.5
106101,2020,Submitted Data,90140.0,613.6,6.8,1,4.0,79,1473997.6,7220577.3,,,,96.5,129.9,100.8,133.7
160294,2020,Submitted Data,554648.0,2717.7,7.1,1,3.0,69,10328131.0,20819901.0,,,,81.1,132.2,84.7,135.4
120015,2020,Not Submitted,341000.0,,,,0.0,,,,,,,,,,
105315,2020,Submitted Data,59960.0,269.8,4.9,1,4.0,94,750049.7,2875736.9,,,,65.4,92.3,69.9,97.1
251561,2020,Submitted Data,85500.0,722.7,8.5,1,2.0,22,3362431.0,3725970.1,,,,82.9,155.9,87.8,161.0
160322,2020,Submitted Data,597377.0,3399.1,8.8,1,2.0,19,18187731.0,10554205.5,,,,74.1,159.9,76.4,163.6
126141,2020,Not Submitted,67068.0,,,,0.0,,,,,,,,,,
252084,2020,Exempt,78501.0,,,,,,,,,,,,,,
229057,2020,Submitted Data,86222.0,937.4,10.9,1,1.0,18,5533097.1,1390332.6,,,,80.3,196.6,84.3,205.5
251652,2020,Submitted Data,101940.0,640.4,6.3,1,3.0,48,2079177.6,5946629.6,,,,78.7,118.4,84.3,124.2
256542,2020,Not Submitted,72000.0,,,,0.0,,,,,,,,,,
101716,2020,Submitted Data,1627486.0,10757.3,7.5,1,4.0,75,68926498.9,,,,,48.1,134.6,50.3,140.9
232398,2020,Submitted Data,562627.0,3069.2,6.1,1,3.5,71,17321614.8,,,,,48.1,110.8,50.2,116.1
252072,2020,Submitted Data,112458.0,302.7,2.7,1,4.0,99,1356461.1,1713676.7,,,,27.3,49.8,28.7,51.3
256555,2020,Submitted Data,57566.0,615.6,10.7,1,1.0,,3608674.2,986191.2,,,,79.8,193.5,79.8,193.5
105785,2020,Not Submitted,67103.0,,,,0.0,,,,,,,,,,
175479,2020,Not Submitted,95165.0,,,,0.0,,,,,,,,,,
227642,2020,Not Submitted,395000.0,,,,0.0,,,,,,,,,,
253955,2020,Submitted Data,76037.0,352.6,5.5,1,4.0,87,1231906.0,,,,,66.6,103.7,69.6,106.7
120518,2020,Submitted Data,70455.0,725.3,10.3,1,4.0,,2374121.1,6678890.5,,,,128.5,193.9,132.8,196.9
231775,2020,Submitted Data,322820.0,2236.5,10.1,1,1.0,11,5094886.3,27136950.6,,,,146.0,193.6,155.0,203.1
104285,2020,Submitted Data,52400.0,305.7,5.8,1,2.5,57,746150.6,3562950.5,,,,82.2,111.3,84.5,113.2
251687,2020,Submitted Data,133238.0,829.3,6.2,1,3.0,50,3162841.2,6318939.5,,,,71.2,116.3,78.8,124.3
251690,2020,Submitted Data,121900.0,563.5,4.6,1,4.0,83,2174158.8,4221609.6,,,,52.5,86.3,57.7,91.8
254296,2020,Not Submitted,109140.0,,,,0.0,,,,,,,,,,
160304,2020,Submitted Data,615718.0,3775.4,7.8,1,2.0,43,13922609.3,30171568.4,,,,91.0,145.8,94.9,149.4
100623,2020,Not Submitted,76125.0,,,,0.0,,,,,,,,,,
175493,2020,Not Submitted,191541.0,,,,0.0,,,,,,,,,,
173835,2020,Not Submitted,154471.0,,,,0.0,,,,,,,,,,
142759,2020,Submitted Data,108010.0,784.7,7.3,1,1.5,38,4667489.7,1058113.8,,,,53.0,131.3,56.2,139.8
173776,2020,Not Submitted,50286.0,,,,0.0,,,,,,,,,,
101559,2020,Submitted Data,868473.0,4863.0,5.9,1,4.0,86,31159545.0,,,,,37.6,105.4,37.6,105.4
252034,2020,Submitted Data,75000.0,872.5,11.6,1,2.0,41,1932526.3,10748000.0,,,,169.1,222.6,173.2,226.6
243071,2020,Submitted Data,306737.0,,,1,0.0,,,14247000.0,,,,,,,
128870,2020,Not Submitted,70887.0,,,,0.0,,,,,,,,,,
147685,2020,Submitted Data,72842.0,496.5,8.5,1,2.5,37,2355624.3,2425874.4,,,,81.8,156.4,86.3,161.9
102725,2020,Submitted Data,70370.0,498.4,7.1,1,1.0,19,1753054.9,4233200.0,,,,85.1,132.9,89.3,137.0
159091,2020,Submitted Data,203603.0,1157.7,5.7,1,2.5,33,5918667.3,4405600.4,,,,51.4,104.8,51.9,105.4
240215,2020,Submitted Data,412335.0,2120.8,6.7,1,2.0,50,4816679.3,25776196.7,,,,96.2,127.5,100.5,132.1
256568,2020,Not Submitted,1782886.0,,,,0.0,,,,,,,,,,
160243,2020,Submitted Data,475674.0,2627.0,7.5,1,2.5,51,13254349.4,10513252.6,,,,67.5,136.8,69.6,139.9
255013,2020,Submitted Data,125549.0,1225.6,9.8,1,2.0,20,6101379.6,5147367.2,,,,89.6,179.1,93.0,184.3
244593,2020,Submitted Data,672000.0,4176.3,7.1,1,3.0,42,22604027.9,12209078.2,,,,59.2,129.4,62.5,137.6
116413,2020,Submitted Data,81994.0,504.6,7.4,1,3.0,48,1298132.9,5685877.5,,,,102.3,140.7,108.0,146.7
256762,2020,Not Submitted,700394.0,,,,0.0,,,,,,,,,,
174203,2020,Submitted Data,160000.0,1091.4,6.8,1,2.5,53,5860089.4,3328385.2,,,,57.4,124.4,60.3,129.9
159573,2020,Submitted Data,189852.0,1462.4,7.7,1,2.0,50,3430114.5,17454700.0,,,,110.0,147.1,114.9,152.3
103052,2020,Not Submitted,74452.0,,,,0.0,,,,,,,,,,
251783,2020,Submitted Data,120233.0,,,5,0.0,,310642.4,,,,,,,,
157346,2020,Submitted Data,137394.0,596.8,4.3,1,4.0,88,819511.3,8827499.7,,,,70.2,84.2,74.9,89.4
251568,2020,Submitted Data,50289.0,458.8,9.1,1,2.0,24,1996204.9,2772279.7,,,,94.8,169.0,100.9,174.1
252250,2020,Submitted Data,65492.0,441.1,7.5,1,3.5,53,968509.8,5458012.2,,,,108.9,143.1,115.4,149.9
172611,2020,Submitted Data,72186.0,410.7,5.7,5,3.0,,814991.9,5337580.1,,,,85.2,109.3,91.7,116.6
140247,2020,Submitted Data,138000.0,743.7,19.6,2,1.0,,4212810.3,1622800.0,,,,153.6,355.3,153.6,355.3
113540,2020,Submitted Data,167500.0,1145.4,7.1,1,3.5,56,6903308.2,1280509.7,,,,50.7,128.0,53.6,136.1
242935,2020,Submitted Data,748762.0,4036.8,6.5,1,4.0,67,16990289.1,26078721.6,,,,69.0,120.1,71.8,123.0
255009,2020,Submitted Data,385917.0,2028.9,6.9,1,2.5,59,10638185.8,6939454.0,,,,59.7,125.9,62.0,129.3
117167,2020,Submitted Data,55125.0,410.2,7.4,1,3.5,54,1947726.4,2000410.7,,,,71.6,137.0,78.5,151.2
243547,2020,Submitted Data,291682.0,1785.6,8.4,1,1.0,23,5047596.5,14493481.4,,4326312.2,,112.5,156.9,116.8,161.5
252240,2020,Submitted Data,373881.0,3198.1,13.3,1,,,14724772.5,16945256.2,,,,132.0,246.0,133.3,247.3
159529,2020,Exempt,205137.0,2545.0,14.4,1,,4,16000311.9,900600.0,,,,95.7,259.0,96.8,260.2
113617,2020,Submitted Data,105775.0,765.3,8.0,1,2.5,39,3983046.2,,,,,70.0,146.6,74.3,155.7
175157,2020,Submitted Data,270321.0,954.2,6.0,4,3.0,62,4565041.0,4551767.0,,,,57.0,109.8,58.3,110.4
255965,2020,Submitted Data,82133.0,433.9,7.2,1,2.5,59,1517835.0,3708784.8,,,,86.7,135.0,90.0,138.8
256534,2020,Not Submitted,391791.0,,,,0.0,,,,,,,,,,
106159,2020,Submitted Data,58000.0,588.5,10.1,1,3.5,74,3045582.5,2130219.1,,,,89.2,185.6,89.2,185.6
105697,2020,Submitted Data,79152.0,604.0,7.6,1,4.0,89,1353356.2,7395500.2,,,,110.5,146.0,115.9,151.6
137104,2020,Not Submitted,161484.0,,,,0.0,,,,,,,,,,
251595,2020,Submitted Data,130113.0,876.2,6.7,1,2.5,40,2983524.5,7730230.0,,,,82.3,126.6,88.0,132.2
175949,2020,Submitted Data,425352.0,1158.0,9.2,1,3.0,70,6597050.4,2418400.0,,,,71.9,167.6,74.3,169.6
251508,2020,Not Submitted,80000.0,,,,0.0,,,,,,,,,,
101745,2020,Submitted Data,1253060.0,10883.5,9.1,1,4.0,72,69734848.1,,,,,58.1,162.6,58.1,162.6
160438,2020,Submitted Data,1484327.0,10905.4,7.8,1,3.5,77,61273705.5,,,25472818.6,,61.7,138.5,62.9,142.8
159111,2020,Exempt,51140.0,,,,,,,,,,,,,,
255933,2020,Exempt,78199.0,,,,,,,,,,,,,,
251258,2020,Submitted Data,101428.0,635.2,6.3,1,3.5,77,2010630.2,6051384.1,,,,79.5,118.2,82.2,121.0
172379,2020,Submitted Data,115232.0,1627.1,14.1,1,2.5,38,8407942.3,5928128.5,,,,124.4,258.3,127.6,267.4
131236,2020,Submitted Data,160000.0,18281.8,114.3,1,4.0,98,117139297.4,,,,,732.1,2049.9,732.1,2049.9
159156,2020,Submitted Data,596499.0,2931.7,5.8,1,2.5,55,12138782.8,19527201.0,,,,62.5,107.6,64.8,109.5
105725,2020,Not Submitted,205000.0,,,,0.0,,,,,,,,,,
251517,2020,Submitted Data,68922.0,328.3,4.8,1,4.0,72,871625.7,3620700.0,,,,65.2,90.6,69.0,94.6
254047,2020,Submitted Data,86040.0,551.3,7.1,1,1.5,38,1835819.8,4985198.6,,,,88.1,134.0,88.1,134.0
172685,2020,Submitted Data,179477.0,1741.7,30.0,1,1.5,35,9747304.9,4150779.7,,,,239.4,545.2,243.9,549.9
251241,2020,Submitted Data,181723.0,654.7,4.4,1,4.0,97,2740381.9,4274849.5,,,,46.7,81.0,48.1,82.8
101894,2020,Exempt,92966.0,,,,,,,,,,,,,,
173632,2020,Submitted Data,104965.0,793.8,7.6,1,3.0,67,2554315.0,5914599.6,,1096799.9,,91.1,136.8,94.6,140.5
251576,2020,Submitted Data,90100.0,342.1,3.8,1,4.0,86,875946.2,3867689.9,,,,52.6,72.3,57.1,77.2
104340,2020,Submitted Data,50100.0,251.3,5.0,1,4.0,95,578883.1,3030882.8,,,,72.1,95.9,78.0,102.2
251228,2020,Submitted Data,73332.0,437.6,6.0,1,4.0,82,2804036.4,,,,,38.2,107.1,39.6,110.9
241377,2020,Submitted Data,365484.0,2308.4,8.6,1,1.0,24,9329868.5,16046290.0,,,,95.0,160.8,98.9,164.4
251657,2020,Submitted Data,112000.0,787.3,7.0,1,2.5,38,3236081.2,5314830.2,,,,76.3,130.7,84.7,139.5
159735,2020,Submitted Data,165792.0,1142.5,7.4,1,3.0,44,5621909.4,4990184.0,,,,68.8,136.0,71.7,140.1
173757,2020,Submitted Data,136304.0,558.3,4.1,1,4.0,86,1065741.6,7380531.1,,,,62.0,78.7,65.7,82.3
250088,2020,Submitted Data,111293.0,889.3,8.0,1,3.0,50,2636312.6,8996829.8,,,,104.5,151.2,111.1,158.1
102380,2020,Submitted Data,62341.0,347.1,5.8,1,4.0,85,1060467.6,3418261.9,,,,75.0,109.8,80.4,114.6
251418,2020,Submitted Data,82050.0,559.0,6.8,1,3.0,43,3045536.3,1574730.0,,,,56.3,124.1,60.0,129.3
256803,2020,Not Submitted,50000.0,,,,0.0,,,,,,,,,,
254009,2020,Submitted Data,50760.0,377.2,7.4,1,2.0,23,421794.8,5861699.8,,,,123.8,144.5,131.2,152.3
175181,2020,Submitted Data,71864.0,361.1,5.0,4,4.0,82,1283334.3,3028319.9,,,,60.0,94.2,61.8,94.8
173883,2020,Not Submitted,65620.0,,,,0.0,,,,,,,,,,
103739,2020,Submitted Data,433246.0,2688.4,6.2,1,4.0,86,17225785.9,,,,,39.8,111.3,43.1,120.6
256639,2020,Submitted Data,1217060.0,584.6,6.2,1,3.0,67,2472731.0,3740693.2,,,,65.8,114.8,67.3,116.3
130634,2020,Submitted Data,113151.0,860.7,7.6,1,4.0,74,5515037.5,,,,,48.7,136.5,51.9,145.2
102093,2020,Not Submitted,71880.0,,,,0.0,,,,,,,,,,
234566,2020,Submitted Data,135000.0,965.7,8.0,1,2.0,46,5147482.5,3056966.8,,,,68.3,146.7,72.2,155.7
251704,2020,Submitted Data,147016.0,1129.6,7.7,1,2.0,30,4743412.3,7329630.4,,,,82.1,142.7,88.5,149.4
112110,2020,Not Submitted,707000.0,,,,0.0,,,,,,,,,,
251476,2020,Submitted Data,64440.0,338.4,5.3,1,4.0,65,1242003.7,2721930.2,,,,61.5,98.3,65.7,102.7
173805,2020,Submitted Data,190476.0,544.9,3.8,1,4.0,100,2317164.3,3450673.7,,,,40.3,70.6,41.8,72.2
251665,2020,Submitted Data,118800.0,832.9,7.0,1,2.5,37,2936876.5,7051350.0,,,,84.1,131.5,92.0,139.9
227382,2020,Submitted Data,276310.0,1983.8,8.1,1,2.0,19,4439096.2,378585.6,19141002.1,,,97.3,145.6,,
175884,2020,Not Submitted,108000.0,,,,0.0,,,,,,,,,,
251301,2020,Submitted Data,413860.0,2623.5,7.9,1,2.5,36,7640222.0,26942598.3,,,,103.8,149.2,108.5,154.1
175398,2020,Not Submitted,60000.0,,,,0.0,,,,,,,,,,
251553,2020,Submitted Data,163308.0,976.7,6.0,1,3.5,53,4121541.1,6277370.4,,,,63.7,111.0,66.7,114.2
129963,2020,Exempt,59412.0,,,,,,,,,,,,,,
128724,2020,Submitted Data,48700.0,592.1,12.2,1,3.0,65,1723223.8,6083606.1,,,,160.3,230.2,168.8,239.2
118998,2020,Submitted Data,114528.0,,,,0.0,,,,,,,,,,
251535,2020,Submitted Data,74828.0,540.9,7.2,1,2.5,33,1729414.2,5101539.8,,,,91.3,136.3,97.0,143.4
250113,2020,Submitted Data,149600.0,1118.3,7.5,1,3.0,44,2461297.4,13822846.8,,,,108.9,143.1,115.0,149.0
104789,2020,Submitted Data,80000.0,447.7,5.6,1,3.5,71,778195.9,6142080.5,,,,86.5,107.9,91.8,113.1
157348,2020,Submitted Data,99696.0,800.8,8.0,2,4.0,80,1921672.5,9430782.0,,,,113.9,153.3,120.9,160.6
100002,2020,Submitted Data,354518.0,3679.4,10.4,1,2.0,18,23008936.8,1664640.0,,,,69.6,186.7,71.8,192.7
250043,2020,Submitted Data,341000.0,1637.2,4.8,1,4.0,79,4205664.3,18466879.4,,,,66.5,91.4,71.6,96.7
250015,2020,Submitted Data,66458.0,625.9,11.4,1,1.0,,991638.6,8869586.5,,,,180.1,220.8,192.7,234.0
100470,2020,Submitted Data,259349.0,2393.8,9.2,1,2.5,55,7114992.6,24162555.1,,,,120.6,174.6,127.4,181.9
231205,2020,Submitted Data,302000.0,1799.5,6.2,1,4.0,65,5142477.5,18769029.3,,,,82.7,118.0,87.3,122.4
135007,2020,Exempt,169750.0,,,,,,,,,,,,,,
175679,2020,Submitted Data,81887.0,249.0,3.0,1,4.0,96,1381791.8,627500.0,,,,24.5,55.3,25.2,55.4
251943,2020,Not Submitted,53684.0,,,,0.0,,,,,,,,,,
243108,2020,Submitted Data,841880.0,5617.9,7.2,1,1.0,28,15136788.3,61291727.6,,,,98.1,136.9,103.6,142.8
175580,2020,Submitted Data,77607.0,396.5,5.1,1,2.5,51,921992.2,4756125.1,,,,73.2,97.6,77.2,101.9
174228,2020,Submitted Data,51298.0,271.4,5.3,1,4.0,100,571099.0,3431968.0,,,,78.0,101.4,82.7,106.3
256775,2020,Not Submitted,50000.0,,,,0.0,,,,,,,,,,
250155,2020,Submitted Data,188172.0,1726.6,9.2,1,4.0,61,11063287.2,,,,,58.8,164.6,61.5,172.2
254181,2020,Submitted Data,237121.0,1456.6,6.1,1,4.0,83,3211777.0,192393.0,14102727.9,166200.0,,74.5,111.0,78.9,116.2
251634,2020,Submitted Data,108624.0,634.3,5.8,1,3.5,56,2952168.9,3267080.1,,,,57.3,107.7,59.3,109.8
101899,2020,Submitted Data,67064.0,433.9,6.8,1,3.5,75,1220346.1,4583757.5,,,,90.3,128.1,96.6,134.2
251337,2020,Submitted Data,163000.0,814.2,5.0,1,4.0,,2842561.0,6976008.3,,,,60.2,93.8,62.0,95.6
103689,2020,Exempt,3899026.0,,,,,,,,,,,,,,
252073,2020,Submitted Data,78751.0,602.9,7.7,1,3.5,55,3862754.7,,,,,49.1,137.3,49.1,137.3
256429,2020,Submitted Data,69559.0,198.0,2.8,1,4.0,100,1253780.3,44470.0,,,,18.7,51.1,18.7,51.1
101226,2020,Submitted Data,113616.0,487.2,5.3,1,4.0,84,1721531.5,4113218.3,,,,63.0,98.7,66.0,101.8
251628,2020,Submitted Data,104200.0,748.4,7.2,1,2.5,37,3973488.5,2414640.1,,,,61.3,131.1,63.7,134.2
254564,2020,Not Submitted,71000.0,,,,0.0,,,,,,,,,,
159655,2020,Submitted Data,228057.0,835.3,3.7,1,4.0,98,642665.0,13837867.2,,,,64.8,73.0,68.9,77.2
250070,2020,Submitted Data,110616.0,589.1,5.3,1,4.0,64,3164625.8,1791770.0,,,,44.8,97.1,45.2,96.1
254015,2020,Submitted Data,191550.0,1460.1,7.6,1,4.0,,6404134.0,8671238.9,,,,78.7,141.1,84.6,148.1
105820,2020,Not Submitted,120570.0,,,,0.0,,,,,,,,,,
142211,2020,Submitted Data,50736.0,315.2,6.2,1,2.0,46,708245.9,3853963.8,,,,89.9,118.8,95.5,124.7
103705,2020,Submitted Data,580000.0,4065.3,7.0,1,4.0,78,13408193.1,28858203.3,,8347968.2,,87.3,130.1,90.2,133.2
242635,2020,Submitted Data,335000.0,2201.0,7.2,1,4.0,100,8769266.5,15670769.4,,,,79.7,133.8,83.0,136.8
251760,2020,Submitted Data,73288.0,524.7,7.2,1,2.5,35,2087219.7,3744980.1,,,,79.6,133.4,83.8,137.8
238049,2020,Submitted Data,245715.0,1354.8,8.2,1,2.0,41,5801891.0,8458979.8,,,,86.8,153.0,90.0,156.4
174126,2020,Submitted Data,94000.0,1905.2,35.3,1,1.0,19,9625002.8,7587758.0,,,,318.8,646.6,330.3,661.7
113754,2020,Submitted Data,82916.0,390.1,5.1,1,4.0,,963432.8,,,,,72.2,98.1,76.4,102.2
105792,2020,Submitted Data,79250.0,580.4,7.3,1,4.0,95,2432800.4,3779476.1,,,,78.4,136.0,81.2,141.2
251409,2020,Submitted Data,71361.0,499.8,7.0,1,3.0,41,2166784.1,3042700.1,,,,73.0,129.8,77.2,135.6
254094,2020,Not Submitted,93133.0,,,,0.0,,,,,,,,,,
256856,2020,Not Submitted,294973.0,,,,,,,,,,,,,,
175785,2020,Submitted Data,68653.0,342.7,5.0,1,4.0,,1725929.2,1381363.2,,,,45.3,91.5,47.5,94.0
175185,2020,Submitted Data,52193.0,338.7,6.5,1,2.0,49,797281.7,4034250.1,,,,92.6,123.9,96.2,127.3
251876,2020,Not Submitted,70232.0,,,,0.0,,,,,,,,,,
175346,2020,Submitted Data,201415.0,2074.7,10.3,5,1.0,3,11675983.0,4752066.9,,,,81.6,187.1,83.9,191.3
251406,2020,Submitted Data,88230.0,449.1,5.1,1,4.0,65,923085.2,5742310.4,,,,75.5,97.6,80.4,102.7
160349,2020,Submitted Data,243432.0,983.5,4.9,1,4.0,93,4767307.9,4509465.7,,,,45.9,89.4,46.9,90.4
156543,2020,Submitted Data,72150.0,697.2,9.7,1,1.0,5,3203400.4,3714530.4,,,,95.9,178.4,100.2,185.8
238910,2020,Submitted Data,1705000.0,10182.0,6.9,1,2.0,46,58039418.1,21158460.8,,,,53.5,124.8,56.8,133.2
250080,2020,Submitted Data,262612.0,1432.1,5.5,1,4.0,86,4098996.6,14917360.0,,,,72.4,103.3,76.3,107.2
251281,2020,Submitted Data,154113.0,1242.7,8.1,1,2.0,41,2790319.4,15197446.0,,,,116.7,154.2,123.9,161.5
105360,2020,Submitted Data,50291.0,359.5,7.1,1,1.5,35,733259.3,4613476.4,,,,106.3,137.1,111.0,142.1
101545,2020,Submitted Data,51163.0,305.7,6.0,1,2.0,47,537004.4,4176649.7,,,,92.1,115.1,98.2,121.4
130882,2020,Submitted Data,118640.0,2075.4,21.5,1,,,8975876.5,12700341.0,,,,224.5,398.4,229.7,403.9
175760,2020,Submitted Data,122332.0,537.8,5.2,1,4.0,80,1152266.5,6738768.3,,,,76.9,100.4,80.6,104.3
244503,2020,Submitted Data,260297.0,1374.5,5.9,1,3.0,67,2633310.0,18140642.2,,,,88.4,112.5,93.7,117.3
103614,2020,Submitted Data,1287909.0,26970.9,20.9,1,4.0,73,114113847.1,169769568.0,,,,221.9,388.0,225.2,389.4
252318,2020,Submitted Data,130365.0,486.5,3.7,1,4.0,96,1389315.2,5077371.8,,,,49.6,70.7,53.1,74.5
175475,2020,Submitted Data,68150.0,420.8,6.2,1,4.0,63,1163445.7,4503996.7,,,,83.2,117.2,92.0,127.0
161872,2020,Submitted Data,75104.0,471.9,6.3,1,3.0,45,921647.6,6175489.8,,,,94.5,120.7,101.9,128.8
160326,2020,Submitted Data,240000.0,495.4,2.1,1,4.0,,2030713.3,3360538.6,,,,22.5,38.4,23.6,39.6
145926,2020,Submitted Data,74884.0,507.9,6.8,1,3.5,73,1602790.4,4852364.6,,,,86.2,128.0,92.6,134.7
251584,2020,Submitted Data,87736.0,543.7,6.2,1,3.0,49,1810909.3,4915950.1,,,,76.7,116.6,81.2,121.4
175914,2020,Submitted Data,84947.0,641.1,7.5,1,4.0,,3157554.2,2792707.0,,,,70.0,138.6,71.9,140.5
251581,2020,Submitted Data,87101.0,567.6,6.5,1,3.0,44,1867824.0,5197999.8,,,,81.1,122.7,86.8,130.0
251240,2020,Submitted Data,224173.0,1384.0,7.0,1,1.5,38,1401175.4,21940190.0,,,,118.1,136.4,132.4,151.5
160279,2020,Submitted Data,663464.0,7875.7,12.9,1,1.0,2,42877203.4,22289746.4,,,,106.7,234.9,111.1,243.0
174289,2020,Submitted Data,189509.0,1583.9,10.8,1,3.0,63,10148727.7,,,,,68.9,193.0,68.9,193.0
101975,2020,Submitted Data,371257.0,2273.2,6.1,1,,,6953339.0,17289229.8,,5117699.9,,79.1,113.9,82.8,117.8
243913,2020,Submitted Data,331127.0,2501.9,8.4,1,1.0,12,12722641.7,9720149.5,,,,75.7,154.5,80.4,163.7
173618,2020,Submitted Data,158510.0,425.0,3.0,1,4.0,99,2723095.1,,,,,19.0,53.2,19.6,54.9
250105,2020,Submitted Data,149900.0,927.2,6.2,1,3.5,56,3610404.8,6847050.5,,,,69.8,115.4,72.9,118.7
250022,2020,Submitted Data,89780.0,1344.4,22.2,1,1.0,,4528908.5,12003999.5,,,,273.3,417.9,287.8,433.2
255955,2020,Submitted Data,250817.0,2117.1,8.4,1,1.0,29,9484057.0,11992329.8,,,,85.6,156.1,89.0,160.9
243278,2020,Submitted Data,225630.0,832.8,4.0,1,4.0,94,2104869.6,,,,,55.6,76.0,,
255757,2020,Submitted Data,134668.0,,,,0.0,,,,,,,,,,
172703,2020,Submitted Data,117000.0,375.6,3.2,1,4.0,96,1047104.9,3995489.7,,,,43.1,60.9,43.1,60.9
159424,2020,Submitted Data,289267.0,2631.5,9.1,1,1.0,15,5323789.4,33899955.9,,,,135.6,174.6,144.3,183.7
254371,2020,Submitted Data,101475.0,318.9,3.7,4,4.0,99,957396.9,3190747.3,,,,48.2,70.1,51.5,73.6
251755,2020,Submitted Data,59810.0,370.3,6.2,1,3.0,49,1153628.3,3581650.3,,,,79.2,116.9,86.8,124.8
255504,2020,Not Submitted,104000.0,,,,0.0,,,,,,,,,,
116750,2020,Submitted Data,127711.0,255.5,2.0,1,4.0,100,729777.6,2666554.9,,,,26.6,37.9,28.1,39.5
