id,name,address,type
251390,"Pickard Elementary, Josiah L -CPS",2301 W 21st Pl,K-12 School
251391,Sheridan,533 W 27th St,K-12 School
251392,Canty,3740 N Panama Ave,K-12 School
251393,Waters,4540 N Campbell Ave,K-12 School
251394,Hale,6140 S Melvina Ave,K-12 School
251395,Miñoso,3527 S Wallace St,K-12 School
251396,Hammond,2819 W 21st Pl,K-12 School
251397,Marsh,9822 S Exchange Ave,K-12 School
251399,Park Manor,7037 S Rhodes Ave,K-12 School
251401,"Neil Elementary, Jane A -CPS",8555 S Michigan Ave,K-12 School
251403,"Faraday Elementary, Michael -CPS",3250 W Monroe St,K-12 School
251404,Burr,1621 W Wabansia Ave,K-12 School
251405,Hefferan Elementary -CPS,4409 W Wilcox St,K-12 School
251406,John Whistler Elementary -CPS,11513 S Ada St,K-12 School
251407,Tubman,2851 N Seminary Ave,K-12 School
251408,Clissold,2350 W 110th Pl,K-12 School
251409,Dewey,5415 S Union Ave,K-12 School
251411,Reavis Specialty Elementary -CPS,834 E 50th St,K-12 School
251413,KIPP Ascend-CPS,1440 S Christiana Ave,K-12 School
251414,Wadsworth,6650 S Ellis Ave,K-12 School
251416,Von Linne,3221 N Sacramento Ave,K-12 School
251417,Chalmers-CPS,2745 W Roosevelt Rd,K-12 School
251418,Hitch,5625 N Mcvicker Ave,K-12 School
251419,Bronzeville Classical,8 W Root St,K-12 School
251420,Carson,5516 S Maplewood Ave,K-12 School
251421,Ebinger,7350 W Pratt Ave,K-12 School
251423,Ortiz De Dominguez,3000 S Lawndale Ave,K-12 School
251424,Mount Greenwood,10841 S Homan Ave,K-12 School
251425,Farnsworth,5414 N Linder Ave,K-12 School
251426,Haley,11411 S Eggleston Ave,K-12 School
251427,Banneker Elementary -CPS,6646 S Normal,K-12 School
251429,Mayo Elementary -CPS,245 E 37th St,K-12 School
251431,Kanoon,2233 S Kedzie Ave,K-12 School
251432,"Brown Elementary, William H -CPS",54 N Hermitage Ave,K-12 School
251433,Newberry,700 W Willow St,K-12 School
251434,Nicholson,6006 S Peoria St,K-12 School
251435,Little Village ES,2620 S Lawndale Ave,K-12 School
251437,Spry Community Elementary -CPS,2400 S Marshall Blvd,K-12 School
251438,"Stockton Specialty, Joseph -CPS",4420 N Beacon St,K-12 School
251439,Bennett,10115 S Prairie Ave,K-12 School
251440,Goodlow Elementary Magnet -CPS,2040 W 62nd St,K-12 School
251441,Chavez,4747 S Marshfield Ave,K-12 School
251442,"Hinton Elementary, William Augustus -CPS",646 W 71st St,K-12 School
251443,Madison Elementary -CPS,7401 S Dorchester,K-12 School
251444,Gompers Fine Arts Option Elementary - CPS,12302 S State St,K-12 School
251445,Lara,4619 S Wolcott Ave,K-12 School
251446,Randolph Elementary -CPS,7316 S Hoyne Ave,K-12 School
251447,Foster Park Elementary -CPS,8500 S Wood,K-12 School
251448,Providence Englewood Charter School,6515 South Ashland Avenue,K-12 School
251449,Libby Elementary -CPS,5300 S Loomis Blvd,K-12 School
251450,Caldwell Math & Science -CPS,8540 S Cregier,K-12 School
251451,Madero,3202 W 28th St,K-12 School
251452,Manierre Elementary -CPS,1420 N Hudson Ave,K-12 School
251455,Richards Career Academy HS -CPS,5009 S Laflin St,K-12 School
251456,Carnegie,1414 E 61st Pl,K-12 School
251457,Fernwood,10041 S Union Ave,K-12 School
251459,Casals,3501 W Potomac Ave,K-12 School
251460,Admin Offices @ Dodge-Garfield Park,2651 W Washington Blvd,Office
251461,"Washington Elementary, Harold -CPS",9130 S University Ave,K-12 School
251462,Graham Elementary -CPS,4436 S Union Ave,K-12 School
251463,Lincoln,615 W Kemper Pl,K-12 School
251464,Fiske,6020 S Langley Ave,K-12 School
251465,Coonley,4046 N Leavitt St,K-12 School
251466,Dvorak Math/Science/Tech Academy - CPS,3615 W 16th St,K-12 School
251467,Holmes Elementary -CPS,955 W Garfield Blvd,K-12 School
251469,Mahalia Jackson Elementary -CPS,917 W 88th St,K-12 School
251470,Dett,2101 W Monroe,K-12 School
251473,Onahan,6634 W Raven St,K-12 School
251474,Audubon,3500 N Hoyne Ave,K-12 School
251475,Belding,4257 N Tripp Ave,K-12 School
251476,Jensen Scholastic Academy - CPS,3024 W Harrison,K-12 School
251477,Wadsworth-CPS,6420 S UNIVERSITY AVE,K-12 School
251478,Chicago World Language Academy,1340 W Harrison St,K-12 School
251479,Bridge,3800 N New England Ave,K-12 School
251480,Morton Elementary Career Academy - CPS,431 N Troy St,K-12 School
251482,Ruiz,2410 S Leavitt St,K-12 School
251483,Hamilton,1650 W Cornelia Ave,K-12 School
251484,Jungman,1746 S Miller St,K-12 School
251486,Ruggles,7831 S Prairie Ave,K-12 School
251487,Corkery Elementary -CPS,2510 S Kildare Ave,K-12 School
251488,Esmond,1865 W Montvale Ave,K-12 School
251489,Stowe,3444 W Wabansia Ave,K-12 School
251490,Dulles,6311 S Calumet Ave,K-12 School
251491,Frazier International Magnet -CPS,4027 W Grenshaw St,K-12 School
251493,Bethune Elementary -CPS,3030 W Arthington St,K-12 School
251496,"Sumner Math & Science Community Acad, Charles -CPS",4320 W 5th Ave,K-12 School
251497,Burke Elementary -CPS,5356 S King Dr,K-12 School
251498,"Ericson Scholastic Academy, Leif -CPS",3600 W 5th Ave,K-12 School
251499,Jahn,3149 N Wolcott Ave,K-12 School
251500,Skinner,1260 W Adams St,K-12 School
251501,Mayer,2250 N Clifton Ave,K-12 School
251502,Jamieson,5650 N Mozart St,K-12 School
251504,Haines,247 W 23rd Pl,K-12 School
251505,Hawthorne,3319 N Clifton Ave,K-12 School
251506,Peterson,5510 N Christiana Ave,K-12 School
251508,Polaris Charter Academy,620 N. Sawyer,K-12 School
251509,Daley,5024 S Wolcott Ave,K-12 School
251511,Brighton Park,3825 S Washtenaw Ave,K-12 School
251512,Christopher,5042 S Artesian Ave,K-12 School
251513,Dawes,3810 W 81st Pl,K-12 School
251514,South Shore ES,1404 E 70th St,K-12 School
251516,Burnham,9928 S Crandon Ave,K-12 School
251517,Skinner North,640 W Scott St,K-12 School
251518,Pulaski,2230 W Mclean Ave,K-12 School
251520,Palmer ES,5051 N Kenneth Ave,K-12 School
251521,McCormick,2712 S Sawyer Ave,K-12 School
251522,Cuffe Math/Science/Tech Academy -CPS,8324 S Racine Ave,K-12 School
251523,Goethe,2236 N Rockwell St,K-12 School
251524,Air Force Academy (Abbott Elementary ) -CPS,3630 S Wells St,K-12 School
251525,Tilton-CPS,223 N Keeler Ave,K-12 School
251526,Barry,2828 N Kilbourn Ave,K-12 School
251528,Oglesby,7646 S Green St,K-12 School
251529,Lovett,6333 W Bloomingdale Ave,K-12 School
251530,Pasteur,5825 S Kostner Ave,K-12 School
251531,Carroll @ Rosenwald Branch,2601 W 80th Street,K-12 School
251532,Chappell,2135 W Foster Ave,K-12 School
251533,Lozano,1501 N Greenview Ave,K-12 School
251534,Smith,744 E 103rd St,K-12 School
251535,U Of C - Donoghue,707 E 37th St,K-12 School
251536,Altgeld Elementary-CPS,1340 W 71st St,K-12 School
251537,Finkl Elementary -CPS,2332 S Western Ave,K-12 School
251539,Sayre,1850 N Newland Ave,K-12 School
251541,Reilly,3650 W School St,K-12 School
251542,Mosaic,6710 N Washtenaw Ave,K-12 School
251543,Harvard,7525 S Harvard Ave,K-12 School
251544,Peck ES,3826 W 58th St,K-12 School
251545,Metcalfe Math And Science -CPS,12339 S Normal Ave,K-12 School
251546,Reinberg,3425 N Major Ave,K-12 School
251547,Gallistel,10347 S Ewing Ave,K-12 School
251548,Mt Vernon Elementary -CPS,10540 S Morgan St,K-12 School
251550,Coles Model For Excellence -CPS,8441 S Yates Blvd,K-12 School
251551,Murphy,3539 W Grace St,K-12 School
251553,Sawyer,5248 S Sawyer Ave,K-12 School
251554,Ward J,2701 S Shields Ave,K-12 School
251555,Columbia Explorers,4520 S Kedzie Ave,K-12 School
251556,Ogden ES Branch @ Jenner,1119 N Cleveland Avenue,K-12 School
251557,Lavizzo,138 W 109th St,K-12 School
251558,Nathanael Green -CPS,3525 S. Honroe,K-12 School
251559,Beethoven Elementary -CPS,25 W 47th St,K-12 School
251560,Hampton,3434 W 77th St,K-12 School
251561,New Field,1707 W Morse Ave,K-12 School
251562,Carroll-Rose-CPS,2929 W 83rd St,K-12 School
251563,Cardenas ES - South,2524 S Central Park Avenue,K-12 School
251564,Carter Elementary -CPS,5740 S Michigan Ave,K-12 School
251565,Dixon,8306 S Saint Lawrence Ave,K-12 School
251566,Beidler Elementary -CPS,3151 W Walnut St,K-12 School
251567,Pershing,3200 S Calumet Ave,K-12 School
251568,Vaughn HS,4355 N Linder Ave,K-12 School
251569,"Hay Community Academy, John -CPS",1016 N Laramie,K-12 School
251570,McAuliffe,1841 N Springfield Ave,K-12 School
251571,Howe,720 N Lorel Ave,K-12 School
251572,Barton,7650 S Wolcott Ave,K-12 School
251573,Hamline,4747 S Bishop St,K-12 School
251574,Ariel / U of C NKO,1119 E 46th St,K-12 School
251575,"Delano Elementary, Edward C -CPS",3937 W Wilcox St,K-12 School
251576,Henry,4250 N Saint Louis Ave,K-12 School
251577,Stevenson ES,8010 S Kostner Ave,K-12 School
251578,"Bright, Orville T -CPS",10740 S Calhoun Ave,K-12 School
251579,"Henderson Elementary, CPS",5640 S Wolcott,K-12 School
251580,Gillespie,9301 S State St,K-12 School
251581,Avalon Park Elementary -CPS,8045 S Kenwood Ave,K-12 School
251582,Fuller -CPS,4214 S St Lawrence Ave,K-12 School
251583,Holden,1104 W 31st St,K-12 School
251584,Deneen,7240 S Wabash Ave,K-12 School
251585,Bell,3730 N Oakley Ave,K-12 School
251586,Lasalle II,1148 N Honore St,K-12 School
251588,"Taylor, Douglas -CPS",9912 S Avenue H,K-12 School
251589,Nobel,4127 W Hirsch St,K-12 School
251590,Tarkington,3330 W 71st St,K-12 School
251591,Chopin,2450 W Rice St,K-12 School
251592,Cleveland,3121 W Byron St,K-12 School
251593,Clay,13231 S Burley Ave,K-12 School
251594,Raby HS -CPS,3545 W Fulton St,K-12 School
251595,Nixon,2121 N Keeler Ave,K-12 School
251597,OKeeffe,6940 S Merrill Ave,K-12 School
251598,Joplin,7931 S Honore St,K-12 School
251599,Orozco Elementary -CPS,1940 W 18th St,K-12 School
251600,Mozart,2200 N Hamlin Ave,K-12 School
251601,Edwards,4815 S Karlov Ave,K-12 School
251602,Otoole Elementary -CPS,6550 S Seeley Ave,K-12 School
251603,Morrill,6011 S Rockwell St,K-12 School
251604,Revere,1010 E 72nd St,K-12 School
251605,Fulton Elementary -CPS,5300 S Hermitage Ave,K-12 School
251606,Ryerson -CPS,646 N Lawndale Ave,K-12 School
251607,"Nash Elementary, Henry H -CPS",4837 W Erie St,K-12 School
251608,Gunsaulus,4420 S Sacramento Ave,K-12 School
251609,New Sullivan,8331 S Mackinaw Ave,K-12 School
251610,Goudy,5120 N Winthrop Ave,K-12 School
251612,Otis Elementary -CPS,525 N Armour St,K-12 School
251613,Southside HS,7342 S Hoyne Ave,K-12 School
251614,Kozminski Elementary Academy -CPS,936 E 54th St,K-12 School
251616,Hanson Park,5411 W Fullerton Ave,K-12 School
251617,Budlong,2701 W Foster Ave,K-12 School
251619,Bouchet,7355 S Jeffery Blvd,K-12 School
251620,Seward,4600 S Hermitage Ave,K-12 School
251621,Hughes L,240 W 104th St,K-12 School
251622,Galileo,820 S Carpenter St,K-12 School
251623,Brunson,932 N Central Ave,K-12 School
251624,Azuela,4707 W Marouette Rd,K-12 School
251625,Nettelhorst,3252 N Broadway St,K-12 School
251626,Albany Park Multicultural Academy -CPS,4929 N Sawyer Ave,K-12 School
251627,Edison Park,6220 N Olcott Ave,K-12 School
251628,Miles Davis Elementary -CPS,6740 S Paulina St,K-12 School
251629,Bass Elementary -CPS,6554 S May St,K-12 School
251630,PowellStBrdg-CPS,7765 S COLES AVE,K-12 School
251631,Lorca,3231 N Springfield Ave,K-12 School
251632,Curtis Elementary -CPS,32 E 115th St,K-12 School
251633,Prussing,4650 N Menard Ave,K-12 School
251634,Calmeca,3456 W 38th St,K-12 School
251636,Gresham Elementary -CPS,8524 S Green St,K-12 School
251637,Field Elementary -CPS,7019 N Ashland Ave,K-12 School
251638,Hearst Elementary -CPS,4640 S Lamon Ave,K-12 School
251639,Kilmer,6700 N Greenview Ave,K-12 School
251640,"Till, Emmett Louis Math & Science -CPS",6543 S Champlain Ave,K-12 School
251641,Depriest,139 S Parkside Ave,K-12 School
251642,Blaine,1420 W Grace St,K-12 School
251643,West Park,1425 N Tripp Ave,K-12 School
251644,Beaubien,5025 N Laramie Ave,K-12 School
251647,Gregory Elementary -CPS,3707 W Polk,K-12 School
251648,Spencer Elementary Academy -CPS,214 N Lavergne Ave,K-12 School
251649,Ryder,8716 S Wallace St,K-12 School
251650,Brentano,2723 N Fairfield Ave,K-12 School
251651,Gary,3740 W 31st St,K-12 School
251652,Hedges,4747 S Winchester Ave,K-12 School
251654,Cook Elementary -CPS,8150 S Bishop St,K-12 School
251655,Doolittle Elementary / Chi Arts -CPS,521 E 35th St,K-12 School
251656,Ellington,243 N Parkside Ave,K-12 School
251657,Locke J,2828 N Oak Park Ave,K-12 School
251658,Piccolo,1040 N Keeler Ave,K-12 School
251660,Lawndale Community Academy -CPS,3500 W Douglas Blvd,K-12 School
251661,Burnside Scholastic Academy -CPS,648 E 91st Pl,K-12 School
251662,Gray,3730 N Laramie Ave,K-12 School
251665,Hayt,1518 W Granville Ave,K-12 School
251666,Sutherland,10015 S Leavitt St,K-12 School
251667,Fort Dearborn,9025 S Throop St,K-12 School
251668,Ravenswood,4332 N Paulina St,K-12 School
251669,Monroe,3651 W Schubert Ave,K-12 School
251670,May Elementary Community Academy -CPS,512 S Lavergne Ave,K-12 School
251671,Jesse Sherwood Elementary School,245 W 57th St,K-12 School
251673,Manuel Perez Elementary -CPS,1241 W 19th St,K-12 School
251674,Camras,3000 N Mango Ave,K-12 School
251676,Clinton,6110 N Fairfield Ave,K-12 School
251677,Darwin,3116 W Belden Ave,K-12 School
251678,Hernandez,3510 W 55th St,K-12 School
251679,Lowell Elementary -CPS,3320 W Hirsch St,K-12 School
251680,Bond,7050 S May St,K-12 School
251682,Lyon,2941 N Mcvicker Ave,K-12 School
251683,Cooper Dual Language Academy -CPS,1624 W 19th St,K-12 School
251684,Marine Leadership at Ames HS,1920 N Hamlin Ave,K-12 School
251685,Johnson College Prep,6350 S Stewart St,K-12 School
251686,Thorp J / Learn-South Chicago,8914 S Buffalo Ave,K-12 School
251687,Peirce,1423 W Bryn Mawr Ave,K-12 School
251688,Tanner Elementary -CPS,7350 S Evans Ave,K-12 School
251689,"Lewis Elementary, Leslie -CPS",1431 N Leamington Ave,K-12 School
251690,Chicago Military Academy-Bronzeville -CPS,3533 S Giles Ave,K-12 School
251691,Stone,6239 N Leavitt St,K-12 School
251692,Nightingale,5250 S Rockwell St,K-12 School
251693,McKay,6901 S Fairfield Ave,K-12 School
251694,Grant Campus -CPS,145 S Campbell Ave,K-12 School
251695,Moos Elementary -CPS,1711 N California Ave,K-12 School
251696,Beasley,5255 S State St,K-12 School
251697,NLCP - Christiana HS,1615 S Christiana Ave,K-12 School
251698,Bradwell,7736 S Burnham Ave,K-12 School
251699,Davis N,3014 W 39th Pl,K-12 School
251700,Haugan,4540 N Hamlin Ave,K-12 School
251701,UIC College Prep,1231 S Damen,K-12 School
251702,Belmont-Cragin Northwest,5252 W Palmer St,K-12 School
251704,Armstrong G,2110 W Greenleaf Ave,K-12 School
251706,"Gale Community Academy, Stephen F -CPS",1631 W Jonquil Ter,K-12 School
251707,Herzl -CPS,3711 W Douglas Blvd,K-12 School
251708,Bateman,4220 N Richmond St,K-12 School
251709,Volta,4950 N Avers Ave,K-12 School
251710,Clark Academic Prep HS -CPS,5101 W Harrison St,K-12 School
251711,"Douglass, Frederick Academy HS -CPS",543 N Waller Ave,K-12 School
251712,Penn ES / Kipp Ascend,1616 S Avers Ave,K-12 School
251713,Near North Career Metropolitan High School,1450 N Larrabee,Other - Public Services
251714,Lloyd,2103 N Lamon Ave,K-12 School
251715,National Teachers,55 W Cermak Rd,K-12 School
251716,Pullman,11311 S Forrestville Ave,K-12 School
251717,Hancock HS,5437 W 64th Pl,K-12 School
251718,McPherson,4728 N Wolcott Ave,K-12 School
251719,Falconer,3020 N Lamon Ave,K-12 School
251720,Chiarts HS,2714 W Augusta Blvd,K-12 School
251721,Payton HS,1034 N Wells St,K-12 School
251722,Claremont Academy Elementary School,6315 S Claremont Ave,K-12 School
251723,Shields Middle,2611 W 48th St,K-12 School
251724,Mather HS,5835 N Lincoln Ave,K-12 School
251725,Sauganash,6040 N Kilpatrick Ave,K-12 School
251726,Dyett HS -CPS,555 E 51st St,K-12 School
251727,Virtual Academy HS / ES,1326 W 14th Pl,K-12 School
251728,Burbank,2035 N Mobile Ave,K-12 School
251729,Hope College Preparatory High School,5515 South Lowe Ave,K-12 School
251730,Yates -CPS,1839 N Richmond St,K-12 School
251731,Hibbard,3244 W Ainslie St,K-12 School
251732,Eberhart,3400 W 65th Pl,K-12 School
251733,MarOuette,6550 S Richmond St,K-12 School
251734,Kelvyn Park HS,4343 W Wrightwood Ave,K-12 School
251735,Pritzker,2009 W Schiller St,K-12 School
251736,Foreman HS,3235 N Leclaire Ave,K-12 School
251737,Suder,2022 W Washington Blvd,K-12 School
251738,Hirsch Metropolitan HS -CPS,7740 S Ingleside Ave,K-12 School
251739,North-Grand HS,4338 W Wabansia Ave,K-12 School
251740,Prodigy Wood-CPS,4511 S EVANS AVE,K-12 School
251741,Healy,3010 S Parnell Ave,K-12 School
251742,Solorio HS,5400 S St Louis Ave,K-12 School
251743,SouthLoopBrn-CPS,1915 S FEDERAL ST,K-12 School
251744,Disney II HS,3900 N Lawndale Ave,K-12 School
251745,Amundsen HS,5110 N Damen Ave,K-12 School
251746,Northside Prep HS,5501 N Kedzie Ave,K-12 School
251748,Gage Park HS -CPS,5600 S Rockwell St,K-12 School
